x(um) y(um) z(um) u_11 u_12 u_13 u_21 u_22 u_23 u_31 u_32 u_33
137 132 88 -0.871935 0.483146 0.079362 -0.02623 0.115762 -0.99293 -0.488918 -0.867853 -0.088261
113 91 88 -0.794291 -0.18483 -0.578749 0.567393 0.114914 -0.815391 0.217204 -0.976026 0.013589
134 125 88 -0.064532 -0.980167 -0.18737 0.021503 -0.189082 0.98172 -0.99769 0.059321 0.033275
128 104 88 -0.15517 0.735827 -0.659143 -0.194111 -0.676928 -0.709991 -0.968637 0.017786 0.247868
123 118 88 -0.249276 -0.720827 -0.646708 -0.010228 -0.665809 0.746057 -0.968396 0.192596 0.158582
122 105 88 0.645535 0.719028 0.257493 -0.745791 0.666111 0.009657 -0.164576 -0.198274 0.96622
101 111 88 -0.563104 0.825653 0.034867 -0.029164 0.022313 -0.999322 -0.825876 -0.563736 0.011517
120 108 88 0.645482 0.719361 0.256672 -0.746149 0.665701 0.010739 -0.163141 -0.198459 0.966426
108 138 88 -0.280553 0.958588 0.048931 -0.802946 -0.262325 0.535242 0.525918 0.110863 0.84327
101 105 88 -0.560452 0.038899 -0.82727 -0.033387 -0.999145 -0.024375 -0.82752 0.013956 0.561268
119 102 88 -0.158065 0.738658 -0.655286 -0.193837 -0.673927 -0.71291 -0.968221 0.014336 0.249701
115 111 88 -0.647618 -0.253111 -0.718692 0.743959 -0.006199 -0.668191 0.164676 -0.967426 0.19231
138 126 88 -0.065113 0.183376 -0.980878 0.022018 -0.982467 -0.185133 -0.997641 -0.033651 0.05993
102 124 88 -0.049434 0.495638 -0.86712 -0.994965 0.051347 0.086071 0.087183 0.867012 0.490602
136 119 88 0.183726 0.980597 0.068454 -0.982449 0.185464 -0.019989 -0.032305 -0.063585 0.997446
118 121 88 0.593894 -0.803645 -0.038167 0.193945 0.096949 0.97621 -0.780846 -0.587121 0.21344
129 103 88 -0.155402 0.735986 -0.658912 -0.194184 -0.676761 -0.710131 -0.968585 0.017599 0.248085
132 101 88 -0.156589 0.735854 -0.65878 -0.19332 -0.676943 -0.710194 -0.968564 0.016148 0.248256
91 88 88 -0.350062 0.581728 -0.734198 -0.117678 -0.804891 -0.581634 -0.929312 -0.117198 0.350214
92 130 88 -0.468288 -0.759677 -0.451226 -0.04187 -0.491053 0.870119 -0.882589 0.426354 0.198141
130 107 88 -0.154858 0.735102 -0.660026 -0.192778 -0.677733 -0.709587 -0.968954 0.017366 0.246655
102 92 88 -0.7932 -0.181541 -0.581279 0.570079 0.114323 -0.813591 0.21416 -0.976715 0.012822
98 111 88 -0.561536 0.826714 0.035029 -0.030069 0.021913 -0.999305 -0.826906 -0.5622 0.012552
127 106 88 -0.157624 0.738036 -0.656094 -0.193372 -0.674601 -0.712401 -0.968383 0.014582 0.249049
105 135 88 -0.280317 0.958709 0.047506 -0.802929 -0.26131 0.535788 0.526102 0.112024 0.843009
97 123 88 0.448478 -0.475003 0.757126 -0.870972 -0.042032 0.489527 -0.200702 -0.878993 -0.432545
100 104 88 -0.561219 0.039049 -0.826744 -0.033689 -0.999136 -0.024329 -0.826987 0.014196 0.562045
117 125 88 -0.805271 0.037427 -0.591723 0.095605 -0.97675 -0.191878 -0.585163 -0.211088 0.782963
107 135 88 -0.280499 0.958626 0.048263 -0.802942 -0.261894 0.535469 0.525972 0.111428 0.843169
105 136 88 -0.280371 0.95866 0.048234 -0.803042 -0.261791 0.535382 0.525899 0.111348 0.843222
88 110 88 0.448761 0.469319 -0.760497 -0.870507 0.037102 -0.490763 -0.202104 0.882241 0.4252
118 95 88 -0.18415 -0.577724 -0.795183 0.118538 -0.816174 0.565522 -0.975725 0.009885 0.21878
115 133 88 0.971592 0.011765 -0.236396 0.020265 0.990962 0.132562 0.23582 -0.133582 0.962571
115 131 88 0.971986 0.012987 -0.234682 0.018452 0.991175 0.131265 0.234319 -0.131921 0.963167
119 124 88 -0.804988 0.037354 -0.592113 0.095986 -0.976669 -0.192105 -0.585484 -0.211476 0.782616
131 92 88 -0.757018 0.409067 0.509495 -0.074923 0.720286 -0.689618 -0.649092 -0.560224 -0.514618
137 120 88 -0.065841 0.183773 -0.980755 0.020548 -0.982437 -0.185471 -0.997623 -0.032357 0.060906
127 96 88 -0.157545 0.736771 -0.65753 -0.192891 -0.67598 -0.711227 -0.968491 0.014782 0.248613
126 96 88 0.73176 0.662775 0.158943 -0.68138 0.705765 0.193956 0.016375 -0.250235 0.968043
130 110 88 -0.156889 0.737766 -0.65657 -0.192605 -0.674893 -0.712334 -0.968656 0.014705 0.24798
100 88 88 -0.99737 0.068729 0.023385 -0.042945 -0.818136 0.573405 0.05855 0.570907 0.818923
95 94 88 0.137153 0.098161 -0.985667 0.461447 -0.886842 -0.024118 -0.876511 -0.451523 -0.166928
132 105 88 -0.155534 0.735603 -0.659308 -0.19387 -0.677184 -0.709814 -0.968626 0.017425 0.247934
123 102 88 -0.156594 0.736957 -0.657547 -0.192135 -0.675774 -0.711628 -0.968796 0.014905 0.247418
128 131 88 0.482678 0.080412 -0.872098 0.116821 -0.992789 -0.026886 -0.867972 -0.088903 -0.488591
119 100 88 -0.158503 0.737697 -0.65626 -0.193392 -0.674986 -0.712035 -0.968236 0.014055 0.249649
93 96 88 0.136048 0.09866 -0.985775 0.464409 -0.885282 -0.024508 -0.875111 -0.454469 -0.166259
116 133 88 0.234882 0.971844 -0.018741 -0.137961 0.014245 -0.990333 -0.962186 0.235196 0.13742
98 91 88 -0.98641 -0.13308 -0.096398 -0.023881 -0.464269 0.885369 -0.162587 0.875637 0.454779
95 137 88 0.647615 -0.750529 -0.131526 0.754544 0.655717 -0.026481 0.106117 -0.082093 0.990959
124 112 88 0.646917 -0.253024 0.719356 -0.744955 -0.00815 0.667063 -0.162923 -0.967429 -0.193759
129 130 88 0.872671 -0.0766 -0.482267 0.024305 0.99321 -0.113758 0.487708 0.087553 0.868604
124 126 88 0.801446 0.597003 -0.035701 -0.09777 0.189673 0.976967 0.590027 -0.779491 0.210382
133 129 88 -0.872446 0.482458 0.077924 -0.024082 0.116812 -0.992854 -0.488123 -0.868101 -0.090284
98 103 88 -0.561174 0.03857 -0.826796 -0.032486 -0.999173 -0.024565 -0.827062 0.013072 0.561958
130 130 88 0.872466 -0.076058 -0.482725 0.023772 0.99325 -0.113514 0.488102 0.087561 0.868382
99 103 88 -0.56167 0.039179 -0.826432 -0.033559 -0.999135 -0.024561 -0.826685 0.013937 0.562495
101 109 88 -0.561162 0.037791 -0.82684 -0.031685 -0.999209 -0.024168 -0.8271 0.012637 0.561911
121 97 88 0.731663 0.662652 0.1599 -0.681484 0.70552 0.194465 0.016051 -0.251254 0.967787
115 124 88 -0.805178 0.036802 -0.591887 0.096459 -0.976655 -0.19194 -0.585147 -0.21164 0.782826
94 125 88 -0.445816 -0.470455 -0.761519 0.872488 -0.038215 -0.487145 0.200087 -0.881593 0.427508
108 118 88 -0.048094 0.495537 -0.867253 -0.995079 0.051563 0.084636 0.086658 0.867057 0.490612
96 114 88 -0.037453 -0.561388 -0.8267 0.999242 -0.030205 -0.024758 -0.011072 -0.827001 0.562091
104 91 88 -0.794289 -0.181722 -0.579737 0.568152 0.115888 -0.814725 0.215238 -0.976489 0.011192
132 93 88 -0.756957 0.408937 0.509695 -0.074416 0.720973 -0.688955 -0.649221 -0.559436 -0.515309
91 126 88 0.448303 0.469844 -0.760431 -0.87074 0.037132 -0.490354 -0.202163 0.881966 0.425755
132 121 88 -0.065519 0.182826 -0.980956 0.022274 -0.982559 -0.18461 -0.997607 -0.033947 0.060302
125 126 88 -0.035859 -0.801321 -0.597164 0.976935 0.09776 -0.189848 0.210508 -0.590199 0.779323
136 103 88 -0.156877 0.736143 -0.65839 -0.193028 -0.676647 -0.710557 -0.968573 0.015622 0.248245
109 98 88 -0.794694 -0.181804 -0.579157 0.568193 0.113028 -0.815098 0.213652 -0.976809 0.013479
103 116 88 -0.866592 -0.496324 -0.051938 0.08775 -0.049093 -0.994923 0.491256 -0.86675 0.086097
96 133 88 0.647505 0.131035 -0.750701 0.754549 0.027816 0.655666 0.106793 -0.990987 -0.080856
122 98 88 -0.156283 0.735012 -0.659794 -0.192914 -0.677855 -0.709434 -0.968693 0.016416 0.247728
91 100 88 0.137577 0.097403 -0.985684 0.461967 -0.886602 -0.023133 -0.876164 -0.452169 -0.166974
120 92 88 -0.990317 -0.086293 -0.108804 -0.006791 -0.752478 0.658577 -0.138703 0.65294 0.744597
111 133 88 -0.084239 0.748558 0.657692 -0.085933 0.652125 -0.753225 -0.992737 -0.119965 0.009396
108 92 88 -0.180388 -0.580621 -0.793936 0.119296 -0.814133 0.56829 -0.976337 0.007805 0.216127
122 119 88 -0.249544 -0.719985 -0.647546 -0.011248 -0.66652 0.745407 -0.968313 0.193305 0.158211
117 101 88 -0.646074 -0.255396 -0.719274 0.745175 -0.00704 -0.666829 0.165243 -0.966815 0.194866
92 108 88 0.826162 -0.56225 -0.036548 0.023794 -0.02999 0.999266 -0.562935 -0.826421 -0.011401
135 136 88 -0.871875 0.483128 0.080134 -0.027365 0.115312 -0.992952 -0.488963 -0.867923 -0.087317
102 135 88 -0.279445 0.958881 0.04932 -0.803295 -0.26161 0.535088 0.526001 0.109881 0.843346
120 134 88 -0.868486 0.488997 0.081363 -0.026894 0.117398 -0.992715 -0.495004 -0.864343 -0.088808
138 93 88 -0.757431 0.408397 0.509421 -0.074229 0.721309 -0.688624 -0.648686 -0.559397 -0.516025
100 102 88 -0.560598 0.039109 -0.827161 -0.032869 -0.999149 -0.024974 -0.827441 0.013185 0.561401
138 112 88 -0.065839 0.183876 -0.980739 0.022241 -0.98236 -0.185672 -0.997586 -0.034037 0.060584
134 116 88 0.18395 0.980522 0.068921 -0.982404 0.185703 -0.019973 -0.032387 -0.064033 0.997416
135 94 88 -0.756666 0.409161 0.509947 -0.073804 0.721536 -0.688433 -0.649631 -0.558544 -0.515758
96 105 88 -0.560975 0.037744 -0.826971 -0.031338 -0.999213 -0.024353 -0.82724 0.012254 0.561714
132 110 88 -0.156637 0.737943 -0.656432 -0.192291 -0.674703 -0.7126 -0.968758 0.014609 0.247583
121 96 88 0.731344 0.663102 0.159501 -0.681815 0.705156 0.194616 0.016577 -0.251082 0.967824
121 109 88 0.646759 -0.252945 0.719522 -0.745116 -0.008169 0.66688 -0.162813 -0.967456 -0.193745
137 115 88 -0.065706 0.183998 -0.980722 0.021608 -0.98236 -0.185754 -0.99761 -0.033392 0.060566
97 133 88 0.647871 0.131443 -0.750316 0.754287 0.026894 0.656003 0.106406 -0.990959 -0.081719
111 110 88 -0.254717 -0.719601 -0.645981 -0.005183 -0.666978 0.745047 -0.967014 0.193119 0.16616
95 121 88 0.448758 0.47045 -0.759793 -0.870402 0.037369 -0.490926 -0.202577 0.881637 0.426241
136 106 88 -0.156236 0.737962 -0.656505 -0.193562 -0.674652 -0.712303 -0.968572 0.015792 0.248246
99 135 88 0.646609 0.13115 -0.751459 0.755418 0.02687 0.654695 0.106059 -0.990999 -0.081697
94 103 88 -0.561817 0.038236 -0.826375 -0.031505 -0.999199 -0.024814 -0.826662 0.012096 0.562568
90 118 88 0.44748 0.468677 -0.761644 -0.871481 0.037331 -0.489012 -0.200758 0.882574 0.425155
88 127 88 0.449389 0.470666 -0.759283 -0.869915 0.037155 -0.491804 -0.203282 0.881533 0.426127
109 125 88 -0.048058 0.494395 -0.867905 -0.995127 0.051225 0.084275 0.08612 0.867732 0.489514
90 129 88 -0.446306 -0.469569 -0.76178 0.872207 -0.03774 -0.487694 0.200259 -0.882075 0.426418
101 123 88 -0.496951 0.866336 -0.050129 -0.04667 -0.084367 -0.995332 -0.866532 -0.492287 0.082359
104 129 88 -0.083414 0.747086 0.659472 -0.084149 0.654127 -0.751682 -0.99296 -0.118204 0.008302
122 100 88 0.731793 0.662677 0.159206 -0.681331 0.70558 0.194784 0.016743 -0.25102 0.967835
135 121 88 0.183644 0.980583 0.06888 -0.982466 0.185387 -0.019821 -0.032211 -0.064034 0.99742
120 127 88 -0.803182 0.03738 -0.59456 0.096356 -0.976736 -0.191573 -0.58789 -0.211159 0.780896
92 105 88 0.826376 -0.561884 -0.037309 0.024868 -0.029776 0.999246 -0.562572 -0.826679 -0.010635
120 119 88 -0.251313 -0.720077 -0.646772 -0.010392 -0.666182 0.74572 -0.967857 0.194133 0.159928
105 105 88 0.05175 -0.497634 -0.865838 0.994722 -0.051301 0.088921 -0.088662 -0.865865 0.492355
96 99 88 -0.986139 -0.133754 -0.098192 -0.025581 -0.462142 0.886436 -0.163947 0.87666 0.452315
128 123 88 -0.064324 0.183518 -0.980906 0.024269 -0.982366 -0.185376 -0.997639 -0.035737 0.058727
99 137 88 0.750035 0.648414 -0.130425 -0.656389 0.753963 -0.026321 0.081268 0.105348 0.991108
99 108 88 -0.560893 0.037991 -0.827015 -0.032503 -0.999187 -0.023864 -0.827253 0.013495 0.561668
115 107 88 -0.647495 -0.252738 -0.718933 0.744099 -0.006008 -0.668036 0.164522 -0.967527 0.191939
106 120 88 -0.047738 0.495711 -0.86717 -0.995121 0.051487 0.084205 0.086387 0.866962 0.49083
91 96 88 0.137358 0.098581 -0.985602 0.464319 -0.885345 -0.02384 -0.874954 -0.454361 -0.167385
126 95 88 0.731539 0.662877 0.15954 -0.681633 0.705651 0.193487 0.015687 -0.250298 0.968035
98 124 88 0.226793 0.30109 0.926235 0.361756 0.85694 -0.367134 -0.904271 0.418322 0.085428
89 94 88 -0.347895 0.578793 -0.737554 -0.115231 -0.80711 -0.579013 -0.930446 -0.116444 0.347467
93 101 88 -0.562485 0.037827 -0.825937 -0.031065 -0.99922 -0.024606 -0.826224 0.011822 0.563214
117 93 88 0.795433 -0.182969 0.577757 -0.565405 0.119175 0.816154 -0.218193 -0.975873 -0.008665
88 132 88 0.750154 0.64836 -0.130007 -0.656397 0.753908 -0.027589 0.080127 0.106033 0.991129
97 96 88 0.134207 0.099175 -0.985974 0.463359 -0.885789 -0.026033 -0.875956 -0.453367 -0.164822
93 135 88 -0.646757 0.751336 -0.131102 -0.755037 -0.655038 -0.029252 -0.107856 0.080069 0.990937
127 92 88 -0.755984 0.40876 0.511283 -0.07627 0.720756 -0.688972 -0.650152 -0.559845 -0.513692
129 115 88 0.717497 -0.254686 -0.648331 0.667658 -0.013895 0.744337 -0.19858 -0.966925 0.160072
103 100 88 -0.774739 0.59012 -0.227058 0.211966 -0.095944 -0.972555 -0.595713 -0.801582 -0.050762
104 133 88 -0.279025 0.959124 0.046964 -0.802969 -0.259855 0.536422 0.526703 0.111947 0.842638
122 94 88 0.086687 0.111859 -0.989936 0.753125 -0.657824 -0.008381 -0.652142 -0.744819 -0.141269
101 90 88 -0.066977 -0.022574 -0.997498 0.81942 -0.571643 -0.042077 -0.569288 -0.820178 0.056789
97 103 88 -0.5613 0.037769 -0.826749 -0.03131 -0.999214 -0.024393 -0.82702 0.012195 0.562039
131 110 88 -0.156606 0.737693 -0.65672 -0.192423 -0.674971 -0.71231 -0.968738 0.01482 0.247653
107 92 88 -0.181 0.79331 -0.58129 0.119707 -0.568888 -0.813653 -0.976174 -0.216853 0.008008
95 115 88 -0.469769 0.760071 0.449011 -0.040805 0.489385 -0.871105 -0.881855 -0.427537 -0.198885
128 91 88 -0.756189 0.40931 0.510534 -0.075102 0.720772 -0.689089 -0.650042 -0.559421 -0.514292
111 128 88 0.235812 0.971586 -0.020465 -0.13275 0.011337 -0.991077 -0.962692 0.236432 0.131654
123 107 88 0.646765 -0.252308 0.719744 -0.745299 -0.008709 0.66667 -0.161943 -0.967614 -0.193665
117 99 88 -0.157805 0.736805 -0.657431 -0.189956 -0.675991 -0.712006 -0.969029 0.012526 0.246635
99 133 88 0.646078 0.131611 -0.751829 0.75579 0.027342 0.654248 0.106673 -0.990927 -0.081806
138 88 88 -0.75796 0.408511 0.508541 -0.073631 0.72105 -0.68896 -0.648133 -0.559648 -0.516448
116 93 88 0.795136 -0.182135 0.578429 -0.566067 0.119257 0.815684 -0.217552 -0.976019 -0.008284
113 127 88 0.806442 0.589865 -0.041594 -0.09443 0.1979 0.975657 0.583745 -0.782868 0.215293
91 89 88 -0.349425 0.581239 -0.734894 -0.117711 -0.805346 -0.580992 -0.929546 -0.116502 0.349823
134 102 88 -0.15562 0.736127 -0.658701 -0.194397 -0.676608 -0.710219 -0.968508 0.017529 0.248392
137 122 88 -0.065594 0.183817 -0.980765 0.020651 -0.982425 -0.185512 -0.997637 -0.032416 0.060642
105 130 88 -0.080653 0.747715 0.659094 -0.084028 0.653796 -0.751991 -0.993198 -0.116041 0.0101
105 127 88 0.494834 0.04442 -0.867851 0.052542 0.995335 0.080893 0.867403 -0.085628 0.490187
90 112 88 0.44831 0.470282 -0.760168 -0.870912 0.038232 -0.489952 -0.201347 0.881684 0.426717
115 130 88 0.594675 -0.803033 -0.03869 0.193923 0.09657 0.976251 -0.780229 -0.588057 0.213156
111 131 88 -0.081807 0.748438 0.658139 -0.084759 0.652735 -0.752829 -0.993039 -0.117371 0.010039
105 93 88 -0.793718 -0.183609 -0.579926 0.568682 0.114497 -0.81455 0.215951 -0.976303 0.013533
92 101 88 0.136537 0.098473 -0.985723 0.462636 -0.886216 -0.024456 -0.875975 -0.452687 -0.166562
95 118 88 -0.446624 -0.470836 -0.760811 0.872003 -0.038633 -0.487974 0.200372 -0.881376 0.427826
130 111 88 -0.157198 0.737617 -0.656664 -0.192678 -0.67506 -0.712157 -0.968591 0.014577 0.24824
115 118 88 -0.250671 -0.719719 -0.647419 -0.010944 -0.666633 0.745309 -0.968018 0.193917 0.159214
117 121 88 -0.806947 0.0357 -0.589536 0.097232 -0.976525 -0.192217 -0.5826 -0.212421 0.784514
113 119 88 -0.04838 0.495644 -0.867178 -0.995087 0.05118 0.084762 0.086394 0.867018 0.490726
90 113 88 0.758737 -0.470945 -0.450035 0.494198 -0.033959 0.868691 -0.424407 -0.881501 0.206935
105 108 88 -0.865764 -0.497669 -0.052975 0.088484 -0.047985 -0.994907 0.492597 -0.866041 0.085572
95 100 88 0.136053 0.100422 -0.985597 0.466289 -0.884259 -0.025727 -0.874109 -0.456075 -0.167124
123 97 88 0.731572 0.662725 0.160012 -0.681576 0.705286 0.194996 0.016376 -0.251718 0.967659
115 104 88 -0.252851 -0.720691 -0.6455 -0.006752 -0.665844 0.74605 -0.967493 0.192987 0.163493
93 127 88 -0.446046 -0.470408 -0.761413 0.872366 -0.038272 -0.487361 0.200126 -0.881612 0.427448
122 123 88 -0.803023 0.594759 0.037659 0.096271 0.191827 -0.976694 -0.588123 -0.780682 -0.211299
103 99 88 -0.776854 0.586778 -0.228461 0.210403 -0.100087 -0.972471 -0.593491 -0.803546 -0.045712
98 117 88 -0.471092 0.758783 0.449804 -0.041039 0.490527 -0.870451 -0.88114 -0.428515 -0.199948
122 102 88 -0.157281 0.73762 -0.656642 -0.192419 -0.675063 -0.712225 -0.968628 0.014333 0.248107
132 138 88 0.641894 -0.232101 0.730822 -0.75341 -0.013613 0.65741 -0.142638 -0.972596 -0.183605
121 127 88 0.594618 -0.803097 -0.038279 0.19352 0.096745 0.976315 -0.780372 -0.587941 0.21294
103 132 88 -0.048843 0.956804 -0.286561 -0.536929 -0.267072 -0.800239 -0.84223 0.114778 0.526778
119 114 88 0.646187 -0.253438 0.719864 -0.745548 -0.008043 0.666401 -0.163106 -0.967325 -0.194136
125 119 88 0.717287 -0.252996 -0.649218 0.668148 -0.014633 0.743882 -0.197713 -0.967363 0.158521
110 117 88 -0.047754 0.496369 -0.866796 -0.995111 0.051484 0.084301 0.086472 0.866584 0.491481
119 109 88 0.645774 0.719037 0.256841 -0.745817 0.666075 0.010532 -0.163503 -0.198364 0.966386
102 123 88 -0.049145 0.495618 -0.867149 -0.995004 0.051252 0.085682 0.086908 0.867029 0.49062
131 106 88 -0.156892 0.737536 -0.656828 -0.193369 -0.67513 -0.711902 -0.968503 0.015322 0.248539
136 132 88 -0.871639 0.483561 0.080092 -0.027008 0.115774 -0.992908 -0.489404 -0.867622 -0.087852
134 99 88 -0.157421 0.736084 -0.658329 -0.19466 -0.67669 -0.710067 -0.968159 0.016372 0.249811
102 104 88 -0.560333 0.038495 -0.827371 -0.033198 -0.99916 -0.024015 -0.827607 0.014009 0.561137
111 138 88 -0.280959 0.958457 0.049204 -0.802827 -0.26281 0.535171 0.525874 0.110853 0.843304
128 121 88 -0.06444 0.183211 -0.980956 0.023554 -0.982449 -0.185034 -0.997648 -0.035035 0.058988
95 111 88 -0.561566 0.035898 -0.826649 -0.030238 -0.999285 -0.022852 -0.82688 0.012163 0.562245
109 91 88 -0.180685 -0.580703 -0.79381 0.120211 -0.814079 0.568172 -0.976172 0.00724 0.216898
132 114 88 0.183545 0.98065 0.068102 -0.982477 0.185291 -0.020213 -0.032445 -0.063201 0.997471
126 99 88 -0.1563 0.736019 -0.658663 -0.194692 -0.676732 -0.710018 -0.968337 0.017263 0.249071
90 116 88 0.448719 0.46878 -0.760852 -0.870472 0.036467 -0.490869 -0.202378 0.882562 0.424412
136 120 88 -0.065328 0.183836 -0.980778 0.021349 -0.982402 -0.185564 -0.99764 -0.033056 0.060248
115 125 88 0.593746 -0.803736 -0.038431 0.195384 0.097674 0.975851 -0.780574 -0.586911 0.215026
99 102 88 -0.560757 0.038955 -0.827059 -0.032505 -0.999161 -0.025029 -0.827346 0.012845 0.561547
90 127 88 0.447144 0.469962 -0.761035 -0.871941 0.0392 -0.488061 -0.19955 0.881805 0.427316
116 115 88 0.646073 -0.253 0.720121 -0.745743 -0.008174 0.666179 -0.16266 -0.967441 -0.193941
109 101 88 0.816908 0.439043 0.374033 -0.436938 0.047765 0.898212 0.376497 -0.897205 0.230855
126 138 88 0.482815 0.079958 -0.872065 0.114545 -0.993033 -0.02763 -0.8682 -0.08655 -0.48861
95 108 88 0.826311 -0.561963 -0.037613 0.025077 -0.029997 0.999233 -0.56267 -0.82661 -0.010698
94 88 88 -0.344192 0.58722 -0.732612 -0.120877 -0.801504 -0.585632 -0.931088 -0.113017 0.346845
138 92 88 -0.75758 0.408907 0.508788 -0.073281 0.721259 -0.688779 -0.648619 -0.559087 -0.516446
122 112 88 0.71822 -0.255607 -0.647171 0.666893 -0.012556 0.74505 -0.198572 -0.966694 0.16144
132 127 88 -0.064814 -0.980451 -0.185772 0.02434 -0.187661 0.981932 -0.997602 0.059118 0.036026
137 125 88 -0.063658 -0.980227 -0.187332 0.021805 -0.189035 0.981726 -0.99774 0.058402 0.033402
114 108 88 -0.647592 -0.253285 -0.718653 0.743925 -0.006023 -0.66823 0.164929 -0.967383 0.192315
88 91 88 -0.348888 0.579687 -0.736379 -0.116303 -0.806444 -0.579734 -0.929933 -0.11661 0.348772
109 104 88 -0.817325 0.440482 -0.371424 0.436159 0.051771 -0.89837 -0.376501 -0.896274 -0.234429
106 117 88 -0.048233 0.495238 -0.867414 -0.995057 0.051685 0.084829 0.086841 0.867222 0.490292
128 125 88 -0.035301 -0.801701 -0.596686 0.977127 0.097597 -0.188938 0.209707 -0.589707 0.779913
115 116 88 0.71904 -0.254327 -0.646764 0.666355 -0.012036 0.74554 -0.197409 -0.967039 0.160806
131 90 88 -0.757695 0.40885 0.508664 -0.073271 0.721211 -0.68883 -0.648486 -0.559192 -0.5165
103 122 88 -0.048251 0.496536 -0.866671 -0.995102 0.051083 0.084664 0.08631 0.866512 0.491638
127 126 88 -0.035694 -0.801329 -0.597164 0.977123 0.097375 -0.189073 0.209659 -0.590252 0.779513
104 98 88 -0.777095 0.58655 -0.228218 0.209901 -0.100338 -0.972556 -0.593351 -0.803681 -0.045157
122 95 88 0.730875 0.663615 0.159519 -0.682307 0.704569 0.195016 0.017022 -0.251372 0.967741
112 111 88 -0.254835 -0.719085 -0.646508 -0.005594 -0.667466 0.744611 -0.966978 0.193363 0.166071
95 119 88 0.446498 -0.473549 0.759202 -0.871954 -0.039822 0.487965 -0.20086 -0.879879 -0.430664
99 118 88 -0.865998 -0.497405 -0.051426 0.087928 -0.050224 -0.994856 0.492264 -0.866064 0.087231
102 119 88 -0.047271 0.496437 -0.866777 -0.995215 0.050951 0.083451 0.085589 0.866576 0.491652
116 110 88 -0.252851 -0.719941 -0.646329 -0.007862 -0.666482 0.745476 -0.967484 0.193564 0.162859
